id,device_id,ts,activity,pp1,pp2,pp3,,action,power,power2,running
80516,3433,2024-05-17T23:35:41,running,,,,,,,44,true
80518,3433,2024-05-17T23:35:57,running,,,,,,,43,true
80520,3433,2024-05-17T23:36:12,running,,,,,,,41,true
80522,3433,2024-05-17T23:36:27,running,,,,,,,42,true
80524,3433,2024-05-17T23:36:42,running,,,,,,,43,true
80526,3433,2024-05-17T23:36:58,running,,,,,,,41,true
80528,3433,2024-05-17T23:37:13,running,,,,,,,40,true
80530,3433,2024-05-17T23:37:28,running,,,,,,,36,true
80532,3433,2024-05-17T23:37:44,running,,,,,,,71,true
80534,3433,2024-05-17T23:37:59,running,,,,,,,42,true
80536,3433,2024-05-17T23:38:14,running,,,,,,,37,true
80538,3433,2024-05-17T23:38:29,running,,,,,,,46,true
80540,3433,2024-05-17T23:38:45,running,,,,,,,46,true
80542,3433,2024-05-17T23:39:00,running,,,,,,,47,true
80544,3433,2024-05-17T23:39:15,running,,,,,,,190,true
80546,3433,2024-05-17T23:39:30,running,,,,,,,40,true
80548,3433,2024-05-17T23:39:46,running,,,,,,,43,true
80550,3433,2024-05-17T23:40:01,running,,,,,,,50,true
80552,3433,2024-05-17T23:40:16,running,,,,,,,44,true
80554,3433,2024-05-17T23:40:32,running,,,,,,,47,true
80556,3433,2024-05-17T23:40:47,running,,,,,,,43,true
80558,3433,2024-05-17T23:41:02,running,,,,,,,44,true
80560,3433,2024-05-17T23:41:17,running,,,,,,,44,true
80562,3433,2024-05-17T23:41:33,running,,,,,,,43,true
80564,3433,2024-05-17T23:41:48,running,,,,,,,47,true
80566,3433,2024-05-17T23:42:03,running,,,,,,,40,true
80568,3433,2024-05-17T23:42:18,running,,,,,,,45,true
80570,3433,2024-05-17T23:42:34,running,,,,,,,42,true
80572,3433,2024-05-17T23:42:49,running,,,,,,,48,true
80574,3433,2024-05-17T23:43:04,running,,,,,,,41,true
80576,3433,2024-05-17T23:43:20,running,,,,,,,45,true
80578,3433,2024-05-17T23:43:35,running,,,,,,,50,true
80580,3433,2024-05-17T23:43:50,running,,,,,,,48,true
80582,3433,2024-05-17T23:44:05,running,,,,,,,39,true
80584,3433,2024-05-17T23:44:21,running,,,,,,,42,true
80586,3433,2024-05-17T23:44:37,running,,,,,,,57,true
80588,3433,2024-05-17T23:44:52,running,,,,,,,62,true
80590,3433,2024-05-17T23:45:07,running,,,,,,,44,true
80592,3433,2024-05-17T23:45:22,running,,,,,,,44,true
80594,3433,2024-05-17T23:45:38,running,,,,,,,84,true
80596,3433,2024-05-17T23:45:53,running,,,,,,,45,true
80598,3433,2024-05-17T23:46:08,running,,,,,,,201,true
80600,3433,2024-05-17T23:46:24,running,,,,,,,42,true
80602,3433,2024-05-17T23:46:39,running,,,,,,,187,true
80604,3433,2024-05-17T23:46:54,running,,,,,,,38,true
80606,3433,2024-05-17T23:47:09,running,,,,,,,48,true
80608,3433,2024-05-17T23:47:25,running,,,,,,,42,true
80610,3433,2024-05-17T23:47:40,running,,,,,,,50,true
80612,3433,2024-05-17T23:47:55,running,,,,,,,44,true
80614,3433,2024-05-17T23:48:10,running,,,,,,,58,true
80616,3433,2024-05-17T23:48:26,running,,,,,,,42,true
80618,3433,2024-05-17T23:48:41,running,,,,,,,43,true
80620,3433,2024-05-17T23:48:56,running,,,,,,,46,true
80622,3433,2024-05-17T23:49:12,running,,,,,,,43,true
80624,3433,2024-05-17T23:49:27,running,,,,,,,44,true
80626,3433,2024-05-17T23:49:42,running,,,,,,,39,true
80628,3433,2024-05-17T23:49:57,running,,,,,,,41,true
80630,3433,2024-05-17T23:50:13,running,,,,,,,41,true
80632,3433,2024-05-17T23:50:28,running,,,,,,,49,true
80634,3433,2024-05-17T23:50:43,running,,,,,,,44,true
80636,3433,2024-05-17T23:50:58,running,,,,,,,45,true
80638,3433,2024-05-17T23:51:14,running,,,,,,,46,true
80640,3433,2024-05-17T23:51:29,running,,,,,,,43,true
80642,3433,2024-05-17T23:51:44,running,,,,,,,47,true
80644,3433,2024-05-17T23:52:00,running,,,,,,,196,true
80646,3433,2024-05-17T23:52:15,running,,,,,,,117,true
80648,3433,2024-05-17T23:52:30,running,,,,,,,187,true
80650,3433,2024-05-17T23:52:45,running,,,,,,,40,true
80652,3433,2024-05-17T23:53:01,running,,,,,,,179,true
80654,3433,2024-05-17T23:53:16,running,,,,,,,41,true
80656,3433,2024-05-17T23:53:31,running,,,,,,,36,true
80658,3433,2024-05-17T23:53:47,running,,,,,,,45,true
80660,3433,2024-05-17T23:54:02,running,,,,,,,50,true
80662,3433,2024-05-17T23:54:17,running,,,,,,,46,true
80664,3433,2024-05-17T23:54:32,running,,,,,,,38,true
80666,3433,2024-05-17T23:54:48,running,,,,,,,65,true
80668,3433,2024-05-17T23:55:03,running,,,,,,,45,true
80670,3433,2024-05-17T23:55:18,running,,,,,,,44,true
80672,3433,2024-05-17T23:55:33,running,,,,,,,45,true
80674,3433,2024-05-17T23:55:49,running,,,,,,,41,true
80676,3433,2024-05-17T23:56:04,running,,,,,,,43,true
80678,3433,2024-05-17T23:56:19,running,,,,,,,43,true
80680,3433,2024-05-17T23:56:35,running,,,,,,,46,true
80682,3433,2024-05-17T23:56:50,running,,,,,,,44,true
80684,3433,2024-05-17T23:57:05,running,,,,,,,44,true
80686,3433,2024-05-17T23:57:20,running,,,,,,,42,true
80688,3433,2024-05-17T23:57:36,running,,,,,,,53,true
80690,3433,2024-05-17T23:57:51,running,,,,,,,39,true
80692,3433,2024-05-17T23:58:06,running,,,,,,,43,true
80694,3433,2024-05-17T23:58:21,running,,,,,,,37,true
80696,3433,2024-05-17T23:58:37,running,,,,,,,47,true
80698,3433,2024-05-17T23:58:52,running,,,,,,,50,true
80700,3433,2024-05-17T23:59:07,running,,,,,,,45,true
80702,3433,2024-05-17T23:59:23,running,,,,,,,44,true
80704,3433,2024-05-17T23:59:38,running,,,,,,,55,true
80706,3433,2024-05-17T23:59:53,running,,,,,,,43,true
80708,3433,2024-05-18T00:00:08,running,,,,,,,57,true
80710,3433,2024-05-18T00:00:24,running,,,,,,,39,true
80712,3433,2024-05-18T00:00:39,running,,,,,,,39,true
80714,3433,2024-05-18T00:00:54,running,,,,,,,42,true
80716,3433,2024-05-18T00:01:09,running,,,,,,,46,true
80718,3433,2024-05-18T00:01:25,running,,,,,,,47,true
80720,3433,2024-05-18T00:01:40,running,,,,,,,40,true
80722,3433,2024-05-18T00:01:55,running,,,,,,,47,true
80724,3433,2024-05-18T00:02:11,running,,,,,,,38,true
80726,3433,2024-05-18T00:02:26,running,,,,,,,44,true
80727,3433,2024-05-18T00:02:41,running,,,,,,,43,true
80729,3433,2024-05-18T00:02:56,running,,,,,,,45,true
80731,3433,2024-05-18T00:03:12,running,,,,,,,49,true
80734,3433,2024-05-18T00:03:27,running,,,,,,,59,true
80736,3433,2024-05-18T00:03:42,running,,,,,,,46,true
80738,3433,2024-05-18T00:03:58,running,,,,,,,44,true
80740,3433,2024-05-18T00:04:13,running,,,,,,,42,true
80742,3433,2024-05-18T00:04:28,running,,,,,,,61,true
80744,3433,2024-05-18T00:04:44,running,,,,,,,167,true
80746,3433,2024-05-18T00:04:59,running,,,,,,,41,true
80748,3433,2024-05-18T00:05:14,running,,,,,,,47,true
80750,3433,2024-05-18T00:05:30,running,,,,,,,40,true
80752,3433,2024-05-18T00:05:45,running,,,,,,,44,true
80754,3433,2024-05-18T00:06:00,running,,,,,,,41,true
80756,3433,2024-05-18T00:06:16,running,,,,,,,185,true
80758,3433,2024-05-18T00:06:31,running,,,,,,,48,true
80760,3433,2024-05-18T00:06:46,running,,,,,,,40,true
80762,3433,2024-05-18T00:07:01,running,,,,,,,45,true
80764,3433,2024-05-18T00:07:17,running,,,,,,,46,true
80766,3433,2024-05-18T00:07:32,running,,,,,,,42,true
80768,3433,2024-05-18T00:07:47,running,,,,,,,42,true
80770,3433,2024-05-18T00:08:02,running,,,,,,,54,true
80772,3433,2024-05-18T00:08:18,running,,,,,,,45,true
80774,3433,2024-05-18T00:08:33,running,,,,,,,53,true
80776,3433,2024-05-18T00:08:48,running,,,,,,,46,true
80778,3433,2024-05-18T00:09:04,running,,,,,,,45,true
80780,3433,2024-05-18T00:09:19,running,,,,,,,59,true
80782,3433,2024-05-18T00:09:34,running,,,,,,,49,true
80784,3433,2024-05-18T00:09:49,running,,,,,,,46,true
80786,3433,2024-05-18T00:10:05,running,,,,,,,44,true
80788,3433,2024-05-18T00:10:20,running,,,,,,,41,true
80790,3433,2024-05-18T00:10:35,running,,,,,,,48,true
80792,3433,2024-05-18T00:10:50,running,,,,,,,57,true
80794,3433,2024-05-18T00:11:06,running,,,,,,,154,true
80796,3433,2024-05-18T00:11:21,running,,,,,,,41,true
80798,3433,2024-05-18T00:11:36,running,,,,,,,220,true
80800,3433,2024-05-18T00:11:52,running,,,,,,,64,true
80802,3433,2024-05-18T00:12:07,running,,,,,,,138,true
80804,3433,2024-05-18T00:12:22,running,,,,,,,45,true
80806,3433,2024-05-18T00:12:37,running,,,,,,,39,true
80808,3433,2024-05-18T00:12:53,running,,,,,,,44,true
80810,3433,2024-05-18T00:13:08,running,,,,,,,58,true
80812,3433,2024-05-18T00:13:23,running,,,,,,,40,true
80814,3433,2024-05-18T00:13:38,running,,,,,,,41,true
80816,3433,2024-05-18T00:13:54,running,,,,,,,44,true
80818,3433,2024-05-18T00:14:09,running,,,,,,,45,true
80820,3433,2024-05-18T00:14:24,running,,,,,,,48,true
80822,3433,2024-05-18T00:14:40,running,,,,,,,39,true
80824,3433,2024-05-18T00:14:55,running,,,,,,,57,true
80826,3433,2024-05-18T00:15:10,running,,,,,,,36,true
80828,3433,2024-05-18T00:15:25,running,,,,,,,44,true
80830,3433,2024-05-18T00:15:41,running,,,,,,,52,true
80832,3433,2024-05-18T00:15:56,running,,,,,,,44,true
80834,3433,2024-05-18T00:16:11,running,,,,,,,43,true
80836,3433,2024-05-18T00:16:26,running,,,,,,,38,true
80838,3433,2024-05-18T00:16:42,running,,,,,,,42,true
80840,3433,2024-05-18T00:16:57,running,,,,,,,50,true
80842,3433,2024-05-18T00:17:12,running,,,,,,,45,true
80844,3433,2024-05-18T00:17:28,running,,,,,,,54,true
80846,3433,2024-05-18T00:17:43,running,,,,,,,44,true
80848,3433,2024-05-18T00:17:58,running,,,,,,,197,true
80850,3433,2024-05-18T00:18:13,running,,,,,,,45,true
80852,3433,2024-05-18T00:18:29,running,,,,,,,185,true
80854,3433,2024-05-18T00:18:44,running,,,,,,,54,true
80856,3433,2024-05-18T00:18:59,running,,,,,,,131,true
80858,3433,2024-05-18T00:19:15,running,,,,,,,41,true
80860,3433,2024-05-18T00:19:30,running,,,,,,,40,true
80862,3433,2024-05-18T00:19:45,running,,,,,,,43,true
80864,3433,2024-05-18T00:20:00,running,,,,,,,44,true
80866,3433,2024-05-18T00:20:16,running,,,,,,,195,true
80868,3433,2024-05-18T00:20:31,running,,,,,,,39,true
80870,3433,2024-05-18T00:20:46,running,,,,,,,42,true
80872,3433,2024-05-18T00:21:01,running,,,,,,,40,true
80874,3433,2024-05-18T00:21:17,running,,,,,,,58,true
80876,3433,2024-05-18T00:21:32,running,,,,,,,50,true
80878,3433,2024-05-18T00:21:47,running,,,,,,,46,true
80880,3433,2024-05-18T00:22:02,running,,,,,,,38,true
80882,3433,2024-05-18T00:22:18,running,,,,,,,36,true
80884,3433,2024-05-18T00:22:33,running,,,,,,,32,true
80886,3433,2024-05-18T00:22:48,running,,,,,,,42,true
80888,3433,2024-05-18T00:23:04,running,,,,,,,40,true
80890,3433,2024-05-18T00:23:19,running,,,,,,,40,true
80892,3433,2024-05-18T00:23:34,running,,,,,,,42,true
80894,3433,2024-05-18T00:23:49,running,,,,,,,39,true
80896,3433,2024-05-18T00:24:05,running,,,,,,,46,true
80898,3433,2024-05-18T00:24:20,running,,,,,,,43,true
80900,3433,2024-05-18T00:24:35,running,,,,,,,46,true
80902,3433,2024-05-18T00:24:50,running,,,,,,,41,true
80904,3433,2024-05-18T00:25:06,running,,,,,,,54,true
80906,3433,2024-05-18T00:25:22,running,,,,,,,36,true
80908,3433,2024-05-18T00:25:37,running,,,,,,,44,true
80910,3433,2024-05-18T00:25:52,running,,,,,,,49,true
80912,3433,2024-05-18T00:26:07,running,,,,,,,46,true
80914,3433,2024-05-18T00:26:23,running,,,,,,,39,true
80916,3433,2024-05-18T00:26:38,running,,,,,,,43,true
80918,3433,2024-05-18T00:26:53,running,,,,,,,41,true
80920,3433,2024-05-18T00:27:08,running,,,,,,,41,true
80922,3433,2024-05-18T00:27:24,running,,,,,,,39,true
80924,3433,2024-05-18T00:27:39,running,,,,,,,45,true
80926,3433,2024-05-18T00:27:54,running,,,,,,,43,true
80928,3433,2024-05-18T00:28:09,running,,,,,,,45,true
80930,3433,2024-05-18T00:28:25,running,,,,,,,41,true
80932,3433,2024-05-18T00:28:40,running,,,,,,,40,true
80934,3433,2024-05-18T00:28:55,running,,,,,,,40,true
80936,3433,2024-05-18T00:29:11,running,,,,,,,47,true
80938,3433,2024-05-18T00:29:26,running,,,,,,,41,true
80940,3433,2024-05-18T00:29:41,running,,,,,,,50,true
80942,3433,2024-05-18T00:29:56,running,,,,,,,53,true
80944,3433,2024-05-18T00:30:12,running,,,,,,,45,true
80946,3433,2024-05-18T00:30:27,running,,,,,,,43,true
80948,3433,2024-05-18T00:30:42,running,,,,,,,207,true
80950,3433,2024-05-18T00:30:57,running,,,,,,,42,true
80952,3433,2024-05-18T00:31:13,running,,,,,,,70,true
80954,3433,2024-05-18T00:31:28,running,,,,,,,45,true
80956,3433,2024-05-18T00:31:43,running,,,,,,,42,true
80958,3433,2024-05-18T00:31:59,running,,,,,,,38,true
80960,3433,2024-05-18T00:32:14,running,,,,,,,40,true
80962,3433,2024-05-18T00:32:29,running,,,,,,,41,true
80964,3433,2024-05-18T00:32:44,running,,,,,,,52,true
80966,3433,2024-05-18T00:33:00,running,,,,,,,41,true
80968,3433,2024-05-18T00:33:15,running,,,,,,,193,true
80970,3433,2024-05-18T00:33:30,running,,,,,,,48,true
80972,3433,2024-05-18T00:33:45,running,,,,,,,40,true
80974,3433,2024-05-18T00:34:01,running,,,,,,,38,true
80976,3433,2024-05-18T00:34:16,running,,,,,,,37,true
80978,3433,2024-05-18T00:34:31,running,,,,,,,34,true
80980,3433,2024-05-18T00:34:47,running,,,,,,,41,true
80982,3433,2024-05-18T00:35:02,running,,,,,,,52,true
80984,3433,2024-05-18T00:35:17,running,,,,,,,40,true
80986,3433,2024-05-18T00:35:32,running,,,,,,,46,true
80988,3433,2024-05-18T00:35:48,running,,,,,,,46,true
80990,3433,2024-05-18T00:36:03,running,,,,,,,45,true
80992,3433,2024-05-18T00:36:18,running,,,,,,,44,true
80994,3433,2024-05-18T00:36:34,running,,,,,,,44,true
80996,3433,2024-05-18T00:36:49,running,,,,,,,52,true
80998,3433,2024-05-18T00:37:04,running,,,,,,,173,true
81000,3433,2024-05-18T00:37:19,running,,,,,,,49,true
81002,3433,2024-05-18T00:37:35,running,,,,,,,188,true
81004,3433,2024-05-18T00:37:50,running,,,,,,,40,true
81006,3433,2024-05-18T00:38:05,running,,,,,,,154,true
81008,3433,2024-05-18T00:38:20,running,,,,,,,45,true
81010,3433,2024-05-18T00:38:36,running,,,,,,,55,true
81012,3433,2024-05-18T00:38:51,running,,,,,,,48,true
81014,3433,2024-05-18T00:39:06,running,,,,,,,35,true
81016,3433,2024-05-18T00:39:22,running,,,,,,,39,true
81018,3433,2024-05-18T00:39:37,running,,,,,,,51,true
81020,3433,2024-05-18T00:39:52,running,,,,,,,39,true
81022,3433,2024-05-18T00:40:07,running,,,,,,,49,true
81024,3433,2024-05-18T00:40:23,running,,,,,,,46,true
81026,3433,2024-05-18T00:40:38,running,,,,,,,50,true
81028,3433,2024-05-18T00:40:53,running,,,,,,,43,true
81030,3433,2024-05-18T00:41:08,running,,,,,,,40,true
81032,3433,2024-05-18T00:41:24,running,,,,,,,42,true
81034,3433,2024-05-18T00:41:39,running,,,,,,,43,true
81036,3433,2024-05-18T00:41:54,running,,,,,,,42,true
81038,3433,2024-05-18T00:42:10,running,,,,,,,49,true
81040,3433,2024-05-18T00:42:25,running,,,,,,,35,true
81042,3433,2024-05-18T00:42:40,running,,,,,,,42,true
81044,3433,2024-05-18T00:42:55,running,,,,,,,51,true
81046,3433,2024-05-18T00:43:11,running,,,,,,,38,true
81048,3433,2024-05-18T00:43:26,running,,,,,,,44,true
81050,3433,2024-05-18T00:43:41,running,,,,,,,47,true
81052,3433,2024-05-18T00:43:57,running,,,,,,,127,true
81054,3433,2024-05-18T00:44:12,running,,,,,,,45,true
81056,3433,2024-05-18T00:44:27,running,,,,,,,179,true
81058,3433,2024-05-18T00:44:42,running,,,,,,,38,true
81060,3433,2024-05-18T00:44:58,running,,,,,,,189,true
81062,3433,2024-05-18T00:45:13,running,,,,,,,38,true
81064,3433,2024-05-18T00:45:29,running,,,,,,,56,true
81066,3433,2024-05-18T00:45:44,running,,,,,,,38,true
81068,3433,2024-05-18T00:45:59,running,,,,,,,50,true
81070,3433,2024-05-18T00:46:15,running,,,,,,,51,true
81072,3433,2024-05-18T00:46:30,running,,,,,,,54,true
81074,3433,2024-05-18T00:46:45,running,,,,,,,42,true
81076,3433,2024-05-18T00:47:00,running,,,,,,,50,true
81078,3433,2024-05-18T00:47:16,running,,,,,,,180,true
81080,3433,2024-05-18T00:47:31,running,,,,,,,49,true
81082,3433,2024-05-18T00:47:46,running,,,,,,,39,true
81084,3433,2024-05-18T00:48:01,running,,,,,,,42,true
81086,3433,2024-05-18T00:48:17,running,,,,,,,40,true
81088,3433,2024-05-18T00:48:32,running,,,,,,,41,true
81090,3433,2024-05-18T00:48:47,running,,,,,,,46,true
81092,3433,2024-05-18T00:49:03,running,,,,,,,41,true
81094,3433,2024-05-18T00:49:18,running,,,,,,,43,true
81096,3433,2024-05-18T00:49:33,running,,,,,,,43,true
81098,3433,2024-05-18T00:49:48,running,,,,,,,40,true
81100,3433,2024-05-18T00:50:04,running,,,,,,,42,true
81102,3433,2024-05-18T00:50:19,running,,,,,,,44,true
81104,3433,2024-05-18T00:50:34,running,,,,,,,46,true
81106,3433,2024-05-18T00:50:50,running,,,,,,,44,true
81108,3433,2024-05-18T00:51:05,running,,,,,,,52,true
81110,3433,2024-05-18T00:51:20,running,,,,,,,42,true
81112,3433,2024-05-18T00:51:35,running,,,,,,,41,true
81114,3433,2024-05-18T00:51:51,running,,,,,,,47,true
81116,3433,2024-05-18T00:52:06,running,,,,,,,35,true
81118,3433,2024-05-18T00:52:21,running,,,,,,,38,true
81120,3433,2024-05-18T00:52:36,running,,,,,,,43,true
81122,3433,2024-05-18T00:52:52,running,,,,,,,41,true
81124,3433,2024-05-18T00:53:07,running,,,,,,,42,true
81126,3433,2024-05-18T00:53:22,running,,,,,,,42,true
81128,3433,2024-05-18T00:53:37,running,,,,,,,48,true
81130,3433,2024-05-18T00:53:53,running,,,,,,,37,true
81132,3433,2024-05-18T00:54:08,running,,,,,,,54,true
81134,3433,2024-05-18T00:54:23,running,,,,,,,44,true
81136,3433,2024-05-18T00:54:39,running,,,,,,,40,true
81138,3433,2024-05-18T00:54:54,running,,,,,,,39,true
81140,3433,2024-05-18T00:55:09,running,,,,,,,43,true
81142,3433,2024-05-18T00:55:24,running,,,,,,,45,true
81144,3433,2024-05-18T00:55:40,running,,,,,,,43,true
81146,3433,2024-05-18T00:55:55,running,,,,,,,38,true
81148,3433,2024-05-18T00:56:10,running,,,,,,,46,true
81150,3433,2024-05-18T00:56:26,running,,,,,,,46,true
81152,3433,2024-05-18T00:56:41,running,,,,,,,51,true
81154,3433,2024-05-18T00:56:56,running,,,,,,,40,true
81156,3433,2024-05-18T00:57:11,running,,,,,,,51,true
81158,3433,2024-05-18T00:57:27,running,,,,,,,42,true
81160,3433,2024-05-18T00:57:42,running,,,,,,,49,true
81162,3433,2024-05-18T00:57:57,running,,,,,,,40,true
81164,3433,2024-05-18T00:58:12,running,,,,,,,45,true
81166,3433,2024-05-18T00:58:28,running,,,,,,,41,true
81168,3433,2024-05-18T00:58:43,running,,,,,,,43,true
81169,3433,2024-05-18T00:58:58,running,,,,,,,38,true
81171,3433,2024-05-18T00:59:14,running,,,,,,,46,true
81173,3433,2024-05-18T00:59:29,running,,,,,,,39,true
81175,3433,2024-05-18T00:59:44,running,,,,,,,41,true
81177,3433,2024-05-18T00:59:59,running,,,,,,,43,true
81179,3433,2024-05-18T01:00:15,running,,,,,,,212,true
81181,3433,2024-05-18T01:00:30,running,,,,,,,54,true
81183,3433,2024-05-18T01:00:45,running,,,,,,,45,true
81185,3433,2024-05-18T01:01:00,running,,,,,,,53,true
81187,3433,2024-05-18T01:01:16,running,,,,,,,48,true
81189,3433,2024-05-18T01:01:31,running,,,,,,,39,true
81191,3433,2024-05-18T01:01:46,running,,,,,,,40,true
81193,3433,2024-05-18T01:02:02,running,,,,,,,36,true
81195,3433,2024-05-18T01:02:17,running,,,,,,,41,true
81197,3433,2024-05-18T01:02:32,running,,,,,,,88,true
81199,3433,2024-05-18T01:02:47,running,,,,,,,40,true
81201,3433,2024-05-18T01:03:03,running,,,,,,,180,true
81203,3433,2024-05-18T01:03:18,running,,,,,,,39,true
81205,3433,2024-05-18T01:03:33,running,,,,,,,195,true
81207,3433,2024-05-18T01:03:48,running,,,,,,,46,true
81209,3433,2024-05-18T01:04:04,running,,,,,,,36,true
81211,3433,2024-05-18T01:04:19,running,,,,,,,51,true
81213,3433,2024-05-18T01:04:34,running,,,,,,,38,true
81215,3433,2024-05-18T01:04:50,running,,,,,,,43,true
81217,3433,2024-05-18T01:05:05,running,,,,,,,33,true
81219,3433,2024-05-18T01:05:20,running,,,,,,,40,true
81221,3433,2024-05-18T01:05:35,running,,,,,,,39,true
81223,3433,2024-05-18T01:05:51,running,,,,,,,49,true
81225,3433,2024-05-18T01:06:06,running,,,,,,,46,true
81227,3433,2024-05-18T01:06:22,running,,,,,,,41,true
81229,3433,2024-05-18T01:06:37,running,,,,,,,48,true
81231,3433,2024-05-18T01:06:52,running,,,,,,,39,true
81233,3433,2024-05-18T01:07:08,running,,,,,,,66,true
81235,3433,2024-05-18T01:07:23,running,,,,,,,43,true
81237,3433,2024-05-18T01:07:38,running,,,,,,,43,true
81240,3433,2024-05-18T01:07:53,running,,,,,,,41,true
81241,3433,2024-05-18T01:08:09,running,,,,,,,46,true
81244,3433,2024-05-18T01:08:24,running,,,,,,,44,true
81246,3433,2024-05-18T01:08:39,running,,,,,,,38,true
81248,3433,2024-05-18T01:08:54,running,,,,,,,36,true
81250,3433,2024-05-18T01:09:10,running,,,,,,,42,true
81252,3433,2024-05-18T01:09:25,running,,,,,,,158,true
81254,3433,2024-05-18T01:09:40,running,,,,,,,48,true
81256,3433,2024-05-18T01:09:56,running,,,,,,,121,true
81258,3433,2024-05-18T01:10:11,running,,,,,,,40,true
81260,3433,2024-05-18T01:10:26,running,,,,,,,203,true
81262,3433,2024-05-18T01:10:41,running,,,,,,,63,true
81264,3433,2024-05-18T01:10:57,running,,,,,,,46,true
81266,3433,2024-05-18T01:11:12,running,,,,,,,48,true
81268,3433,2024-05-18T01:11:27,running,,,,,,,44,true
81270,3433,2024-05-18T01:11:43,running,,,,,,,45,true
81272,3433,2024-05-18T01:11:58,running,,,,,,,42,true
81274,3433,2024-05-18T01:12:13,running,,,,,,,44,true
81276,3433,2024-05-18T01:12:28,running,,,,,,,42,true
81278,3433,2024-05-18T01:12:44,running,,,,,,,54,true
81280,3433,2024-05-18T01:12:59,running,,,,,,,55,true
81282,3433,2024-05-18T01:13:14,running,,,,,,,45,true
81284,3433,2024-05-18T01:13:30,running,,,,,,,42,true
81286,3433,2024-05-18T01:13:45,running,,,,,,,44,true
81288,3433,2024-05-18T01:14:00,running,,,,,,,44,true
81290,3433,2024-05-18T01:14:15,running,,,,,,,168,true
81292,3433,2024-05-18T01:14:31,running,,,,,,,41,true
81294,3433,2024-05-18T01:14:46,running,,,,,,,43,true
81296,3433,2024-05-18T01:15:01,running,,,,,,,46,true
81298,3433,2024-05-18T01:15:17,running,,,,,,,54,true
81300,3433,2024-05-18T01:15:32,running,,,,,,,44,true
81302,3433,2024-05-18T01:15:47,running,,,,,,,40,true
81304,3433,2024-05-18T01:16:02,running,,,,,,,40,true
81306,3433,2024-05-18T01:16:18,running,,,,,,,43,true
81308,3433,2024-05-18T01:16:33,running,,,,,,,39,true
81310,3433,2024-05-18T01:16:48,running,,,,,,,44,true
81312,3433,2024-05-18T01:17:03,running,,,,,,,40,true
81314,3433,2024-05-18T01:17:19,running,,,,,,,42,true
81316,3433,2024-05-18T01:17:34,running,,,,,,,44,true
81318,3433,2024-05-18T01:17:49,running,,,,,,,36,true
81320,3433,2024-05-18T01:18:05,running,,,,,,,37,true
81322,3433,2024-05-18T01:18:20,running,,,,,,,47,true
81324,3433,2024-05-18T01:18:35,running,,,,,,,36,true
81326,3433,2024-05-18T01:18:50,running,,,,,,,41,true
81328,3433,2024-05-18T01:19:06,running,,,,,,,41,true
81330,3433,2024-05-18T01:19:21,running,,,,,,,40,true
81332,3433,2024-05-18T01:19:36,running,,,,,,,44,true
81334,3433,2024-05-18T01:19:52,running,,,,,,,42,true
81336,3433,2024-05-18T01:20:07,running,,,,,,,37,true
81338,3433,2024-05-18T01:20:22,running,,,,,,,47,true
81340,3433,2024-05-18T01:20:37,running,,,,,,,43,true
81342,3433,2024-05-18T01:20:53,running,,,,,,,43,true
81344,3433,2024-05-18T01:21:08,running,,,,,,,49,true
81346,3433,2024-05-18T01:21:23,running,,,,,,,40,true
81348,3433,2024-05-18T01:21:38,running,,,,,,,40,true
81350,3433,2024-05-18T01:21:54,running,,,,,,,49,true
81352,3433,2024-05-18T01:22:09,running,,,,,,,40,true
81354,3433,2024-05-18T01:22:24,running,,,,,,,38,true
81356,3433,2024-05-18T01:22:40,running,,,,,,,164,true
81358,3433,2024-05-18T01:22:55,running,,,,,,,44,true
81360,3433,2024-05-18T01:23:10,running,,,,,,,195,true
81362,3433,2024-05-18T01:23:25,running,,,,,,,35,true
81364,3433,2024-05-18T01:23:41,running,,,,,,,46,true
81366,3433,2024-05-18T01:23:56,running,,,,,,,38,true
81368,3433,2024-05-18T01:24:11,running,,,,,,,45,true
81370,3433,2024-05-18T01:24:26,running,,,,,,,38,true
81372,3433,2024-05-18T01:24:42,running,,,,,,,50,true
81374,3433,2024-05-18T01:24:57,running,,,,,,,49,true
81376,3433,2024-05-18T01:25:12,running,,,,,,,34,true
81378,3433,2024-05-18T01:25:28,running,,,,,,,42,true
81380,3433,2024-05-18T01:25:43,running,,,,,,,39,true
81382,3433,2024-05-18T01:25:58,running,,,,,,,61,true
81384,3433,2024-05-18T01:26:14,running,,,,,,,53,true
81386,3433,2024-05-18T01:26:29,running,,,,,,,40,true
81388,3433,2024-05-18T01:26:44,running,,,,,,,55,true
81390,3433,2024-05-18T01:27:00,running,,,,,,,54,true
81392,3433,2024-05-18T01:27:15,running,,,,,,,215,true
81394,3433,2024-05-18T01:27:30,running,,,,,,,35,true
81396,3433,2024-05-18T01:27:46,running,,,,,,,41,true
81398,3433,2024-05-18T01:28:01,running,,,,,,,200,true
81400,3433,2024-05-18T01:28:16,running,,,,,,,53,true
81402,3433,2024-05-18T01:28:31,running,,,,,,,181,true
81404,3433,2024-05-18T01:28:47,running,,,,,,,43,true
81406,3433,2024-05-18T01:29:02,running,,,,,,,159,true
81408,3433,2024-05-18T01:29:17,running,,,,,,,34,true
81410,3433,2024-05-18T01:29:32,running,,,,,,,45,true
81412,3433,2024-05-18T01:29:48,running,,,,,,,47,true
81414,3433,2024-05-18T01:30:03,running,,,,,,,50,true
